freq,c_dest,purpose,duration,unit,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,DOM,PER_HOL,N_GE1,NR,PT	26636084 	30609360 	27439867 	27859773 	29557712 	32691244 	33089896 	38291136 	36273706 	41109292 	37711975 	36713465 
A,DOM,PER_HOL,N_GE1,NR,RO	25585391 	25904056 	24254614 	23867481 	25030134 	28030370 	30497298 	33097990 	19048911 	30387445 	30843274 	35395351 
A,DOM,PER_HOL,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	2672523 	: 	: 	: 	: 	: 
A,DOM,PER_HOL,N_GE1,NR,SE	: 	: 	43985768 	55373563 	55540650 	47848373 	42454455 	43603935 	66451717 	65158718 	78659852 	: 
A,DOM,PER_HOL,N_GE1,NR,SI	3801103 	3487204 	3453548 	3051892 	3477221 	3409742 	3940162 	3087016 	3470545 	6339046 	4603838 	4704461 
A,DOM,PER_HOL,N_GE1,NR,SK	7570009 	8310668 b	6711713 	8853103 	10229750 	10764538 	11788739 	13687668 	8137713 	7921346 	9492560 	11375142 
A,DOM,PER_HOL,N_GE1,NR,UK	166236529 	161456271 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DOM,PER_HOL,N_GE4,NR,AL	: 	: 	: 	: 	: 	3972984 	: 	7605095 	7255279 	: 	: 	: 
A,DOM,PER_HOL,N_GE4,NR,AT	16627961 	17213889 	14817617 	15146500 	16232526 	15039179 	15162799 	15452758 	15238140 	13049910 	14631243 	14428936 
A,DOM,PER_HOL,N_GE4,NR,BE	7052000 	7228658 	5937945 	5969651 	7441552 	5500993 b	8470897 	6884595 	7586936 	10595924 	7537479 	7388005 
A,DOM,PER_HOL,N_GE4,NR,BG	5169745 b	7357769 	5615501 	4759857 	5932306 	8314720 	7802768 	6557053 	5384778 	5823212 	6587842 	6958361 
A,DOM,PER_HOL,N_GE4,NR,CH	14581558 	13471966 	15760904 	11712378 	13856608 	13734108 	16022911 	13395558 	22461984 	18952579 	16561260 	: 
A,DOM,PER_HOL,N_GE4,NR,CY	2205046 b	2515231 	2402381 	1168037 	1586547 	1516160 	1333764 	1451843 	1797681 	1832106 	1856473 	1800702 
A,DOM,PER_HOL,N_GE4,NR,CZ	37498346 	39754872 	41606182 	38258484 	46097239 	42870586 	40018060 	46361105 	48547448 	48360057 	42633845 	35973510 
A,DOM,PER_HOL,N_GE4,NR,DE	188155971 	184148510 	192598460 	208926660 	195347982 	188766044 	221913705 	196393420 	178850094 	188342863 	224082420 	201959693 
A,DOM,PER_HOL,N_GE4,NR,DK	14754163 	14543136 b	18200320 	22247769 	14667150 	14438287 	16763895 	23187373 	22668834 	17204003 	13331497 	12837978 
A,DOM,PER_HOL,N_GE4,NR,EA20	1203085372 	1193273772 	1153403149 	1092690496 	1101321506 	1118756449 	1179180435 	1131920848 	1017879303 	1140817607 	1155679955 	1140121792 
A,DOM,PER_HOL,N_GE4,NR,EE	1236252 u	439748 	396900 	779623 	539687 u	918900 	960867 	720804 	818546 	1083259 	628696 	904722 
A,DOM,PER_HOL,N_GE4,NR,EL	30697790 	34985647 	38966523 	37276571 	35410957 	41865402 	47198091 	41157467 	43963274 	46755908 	45797961 	44933646 
A,DOM,PER_HOL,N_GE4,NR,ES	205211674 	222189099 	203156949 	175474068 b	196352667 	209768966 	197820776 	203183677 	154091207 	189648302 	204942669 	213559344 
A,DOM,PER_HOL,N_GE4,NR,EU27_2020	1399514775 e	1406025513 e	1353158005 	1303685909 	1318122940 	1334766478 	1394037054 	1369425221 	1242782578 	1380302441 	1406316049 	1392985182 e
A,DOM,PER_HOL,N_GE4,NR,FI	17992430 b	20381225 	19347351 	18731589 	18801802 	19146450 	19413896 	22299135 	36325985 	38711467 	32597201 	27942138 
A,DOM,PER_HOL,N_GE4,NR,FR	452629935 	453306608 	455902214 	407318719 	394569602 	405863465 	428442111 	398244152 	364151112 	388883790 	392361432 	407610677 
A,DOM,PER_HOL,N_GE4,NR,HR	14217181 	13555111 	12073398 	12674964 	10911431 	12190688 	10040439 	11663747 	9918004 	12418774 	13053121 	12739347 
A,DOM,PER_HOL,N_GE4,NR,HU	17047340 	15585702 	15074402 	13613851 	13552628 	13810089 	15178863 	15095224 	11106828 	11500320 	11560241 	13598921 
A,DOM,PER_HOL,N_GE4,NR,IE	4698215 	5446067 	5208379 	5091044 	5217783 	4494757 	5141529 	5269652 	5374493 	4395569 	6339002 	5171430 
A,DOM,PER_HOL,N_GE4,NR,IT	171789056 	141855151 	119600052 b	116288989 	126065227 	124613800 	132580241 	129869517 	99240689 	129748137 	126129895 	114609152 
A,DOM,PER_HOL,N_GE4,NR,LT	887952 	1074848 	1199098 	1177209 	1226705 	1326903 	1211776 	1206223 	1033121 	1305860 	1031537 	1311529 
A,DOM,PER_HOL,N_GE4,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	112695 u	150839 u	289832 u	138121 u
A,DOM,PER_HOL,N_GE4,NR,LV	791734 	740329 u	1536473 	1174195 	1548546 u	1449775 	474340 u	461092 u	1095521 u	1167026 	1289146 	1099961 
A,DOM,PER_HOL,N_GE4,NR,ME	: 	: 	: 	: 	1532552 	1548132 	: 	: 	: 	: 	: 	: 
A,DOM,PER_HOL,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	421864 	366440 	456637 	: 	: 
A,DOM,PER_HOL,N_GE4,NR,MT	239397 u	: u	151731 b	169745 	281677 	239184 	220225 	204211 	328331 	385802 	345701 	310898 
A,DOM,PER_HOL,N_GE4,NR,NL	59633887 b	56048256 	52547193 	56636661 	59549267 	53382616 	55513858 	59507228 	61265677 	70506129 	47588793 	48927290 
A,DOM,PER_HOL,N_GE4,NR,NO	: 	15092314 	17013917 	14863367 	16809889 	16024907 	18822359 	: 	: 	29395102 	28036693 	24750374 
A,DOM,PER_HOL,N_GE4,NR,PL	72854706 	87493809 	73409142 b	78374393 	82171054 	84473622 	86609226 	94159170 	83414460 	96691380 	103275358 	105299910 
A,DOM,PER_HOL,N_GE4,NR,PT	21548107 	25057596 	22035941 	21735086 	23142707 	25489816 	25087863 	28856432 	30160699 	33787800 	28471830 	27411399 
A,DOM,PER_HOL,N_GE4,NR,RO	20572257 	19259353 	17550341 	17108057 	17353757 	19971235 	21161834 	23557358 	13132615 	20391767 	20158221 	22715976 
A,DOM,PER_HOL,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	2120807 	: 	: 	: 	: 	: 
A,DOM,PER_HOL,N_GE4,NR,SE	: 	: 	28298968 	36633002 	37027300 	32131489 	27321974 	28587090 	40648313 	39514094 	53089089 	: 
A,DOM,PER_HOL,N_GE4,NR,SI	1770116 	1717833 	1528171 	1610977 	1785815 	1778233 	1568456 	1615087 	2042932 	3358681 	2318568 	2224361 
A,DOM,PER_HOL,N_GE4,NR,SK	5659701 	5237295 b	3972500 	5290227 	5253368 	5347150 	6606175 	7457911 	4484168 	4689463 	4386955 	5650441 
A,DOM,PER_HOL,N_GE4,NR,UK	105323659 	101783083 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DOM,PER_OTH,N1-3,NR,AL	: 	: 	: 	: 	: 	271911 	: 	246576 	269257 	: 	: 	: 
A,DOM,PER_OTH,N1-3,NR,AT	437925 	1201010 	341165 	438305 	335761 	449058 	601807 	731486 	459895 	578236 	1344574 	1968501 
A,DOM,PER_OTH,N1-3,NR,BE	: u	79104 u	: u	45578 u	101563 u	60289 bu	129641 u	207556 	119705 	187819 	185969 	326984 
A,DOM,PER_OTH,N1-3,NR,BG	151755 b	215159 	153130 	103256 u	83810 u	208268 	135578 	90249 u	: u	: u	84040 u	140686 
A,DOM,PER_OTH,N1-3,NR,CH	1031769 	1152581 	870709 	1133314 	1407491 	1061980 	597222 	978201 	490434 u	787815 	803541 u	: 
A,DOM,PER_OTH,N1-3,NR,CY	22572 bu	46903 u	50482 u	25134 	33498 	46195 	57091 	34097 u	61806 	50750 u	75590 u	57830 
A,DOM,PER_OTH,N1-3,NR,CZ	374498 	506548 	410333 	544202 	442844 	779521 	559208 	807699 	266358 u	246000 	612600 	314658 u
A,DOM,PER_OTH,N1-3,NR,DE	4854390 	7642093 	4962752 	6317237 	4224127 	4619966 	7110350 	8019335 	2507326 	4041521 	5700254 	6738184 
A,DOM,PER_OTH,N1-3,NR,DK	142454 u	: u	: u	: u	110003 u	492660 	412292 	884281 	559742 	337415 u	669365 	540909 
A,DOM,PER_OTH,N1-3,NR,EA20	30482926 	32495284 	27941154 	34497955 	29377562 	34478542 	41701900 	43689697 	30649333 	43125026 	54308911 	48659604 
A,DOM,PER_OTH,N1-3,NR,EE	: u	19156 u	26012 u	103580 	79642 u	157322 	150218 	188692 	: u	72987 u	125465 	200642 
A,DOM,PER_OTH,N1-3,NR,EL	489045 	312886 	401693 	304860 	276826 	373802 	379492 	344468 	218540 	236645 	408843 	324038 
A,DOM,PER_OTH,N1-3,NR,ES	4796049 	4270764 	3252426 	11106901 b	10080598 	9048628 	9715966 	10534671 	5571457 	9017155 	10890876 	10223243 
A,DOM,PER_OTH,N1-3,NR,EU27_2020	39068034 e	39535005 e	34624210 	41786954 	37821490 	40574099 	47438315 	50423262 	40760174 	53048147 	65926207 	60441571 e
A,DOM,PER_OTH,N1-3,NR,FI	2006320 b	1913933 	1818499 	1951378 	1940620 	2308789 	2084437 	2423045 	1944067 	2161458 	2360801 	1897410 
A,DOM,PER_OTH,N1-3,NR,FR	10971321 	11288633 	10734147 	9191833 	8125623 	11811326 	15678545 	15591531 	16050840 	22311336 	23785359 	17059763 
A,DOM,PER_OTH,N1-3,NR,HR	1139199 	1233422 	1002719 	746730 	538402 	384759 	357021 	420315 	387982 	426335 	223891 	144128 u
A,DOM,PER_OTH,N1-3,NR,HU	136002 	90578 	141794 	25765 u	40342 	: u	: 	: u	: u	: u	31282 u	: u
A,DOM,PER_OTH,N1-3,NR,IE	1168786 	1179516 	1433398 	1290907 	1282948 	1353327 	1486007 	1479748 	715885 	470617 	1665633 	1338068 
A,DOM,PER_OTH,N1-3,NR,IT	1762024 	1321964 	1667882 b	1369654 u	688578 u	1593492 u	1568314 	1029290 u	844966 u	456606 u	742692 u	1187601 u
A,DOM,PER_OTH,N1-3,NR,LT	557594 	566176 	526864 	496137 	531057 	527466 	477301 	537796 	444511 	611227 	736266 	752423 
A,DOM,PER_OTH,N1-3,NR,LU	: u	: u	: u	: u	: 	: u	: u	: u	12303 u	: u	13381 u	19628 u
A,DOM,PER_OTH,N1-3,NR,LV	386927 	259440 	239757 	95475 u	59672 u	128092 u	137109 u	189375 	89803 u	131395 	167437 	185682 
A,DOM,PER_OTH,N1-3,NR,ME	: 	: 	: 	: 	94398 	41088 u	: 	: 	: 	: 	: 	: 
A,DOM,PER_OTH,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 
A,DOM,PER_OTH,N1-3,NR,MT	: u	: u	: u	: u	: u	9851 u	5209 u	: u	8789 u	20084 u	11277 u	14050 u
A,DOM,PER_OTH,N1-3,NR,NL	177448 bu	: u	123770 u	: u	: u	602255 	517514 	426946 	164278 	960626 	4088413 	4421091 
A,DOM,PER_OTH,N1-3,NR,NO	: 	2785630 	3268584 	2816963 	2777514 	3467171 	5647849 	: 	: 	3045665 	4105738 	3855370 
A,DOM,PER_OTH,N1-3,NR,PL	4539026 	2629225 	2418372 b	2392387 	3187887 	2775925 	2737216 	2581623 	1337861 	1552798 	2275252 	2266729 
A,DOM,PER_OTH,N1-3,NR,PT	863449 	692289 	860413 	721737 	743615 	703377 	838379 	1112577 	795092 	854519 	1038484 	1035438 
A,DOM,PER_OTH,N1-3,NR,RO	433206 	581009 	693053 	926503 	893232 	806200 	744446 	1047466 	293315 	484965 	542346 	767308 
A,DOM,PER_OTH,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,DOM,PER_OTH,N1-3,NR,SE	: 	: 	2785149 	3195689 	3685811 	1019843 	1147674 	1305239 	7627634 	7250685 	7402412 	: 
A,DOM,PER_OTH,N1-3,NR,SI	86437 	73724 	70384 u	77970 u	50425 u	65251 u	140776 	141391 	67581 u	73014 	67138 u	114878 
A,DOM,PER_OTH,N1-3,NR,SK	721228 u	316817 bu	355900 u	: u	: u	233134 u	264565 u	268846 u	: u	454620 	676567 	650021 
A,DOM,PER_OTH,N1-3,NR,UK	4386589 	4392886 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DOM,PER_OTH,N_GE1,NR,AL	: 	: 	: 	: 	: 	1358728 	: 	779848 	740841 	: 	: 	: 
A,DOM,PER_OTH,N_GE1,NR,AT	2361417 	3975743 	2251938 	2456935 	2721739 	2610828 	4434605 	2701315 	2006571 	2834084 	3993689 	5804766 
A,DOM,PER_OTH,N_GE1,NR,BE	: u	240644 	75659 u	166071 	465535 u	158537 bu	431297 	694927 	429152 	886599 	496739 	629898 
A,DOM,PER_OTH,N_GE1,NR,BG	847810 b	809132 	1027427 	787449 	757105 	953636 	832098 	864205 	314713 u	403078 	764158 	1031294 
A,DOM,PER_OTH,N_GE1,NR,CH	2506747 	4052693 	2257133 	2718950 	3635556 	4490912 	1460496 	2954531 	1360802 	1912579 	1926857 	: 
A,DOM,PER_OTH,N_GE1,NR,CY	172883 bu	59841 u	84632 u	62674 	86265 	132370 	138068 	150897 	275367 	144813 	139885 u	174337 
A,DOM,PER_OTH,N_GE1,NR,CZ	5589683 	4077407 	3860056 	4020462 	3828012 	5784704 	3932231 	5240356 	1539428 	2175055 	4052111 	4688107 
A,DOM,PER_OTH,N_GE1,NR,DE	26227383 	29038099 	30541067 	20744553 	34034302 	34991001 	38007867 	38901524 	18702740 	19059364 	23145712 	28013340 
A,DOM,PER_OTH,N_GE1,NR,DK	178481 u	: u	: u	: u	147747 u	1019001 	1066673 	1717634 	2100110 	627217 	1241046 	1339475 
A,DOM,PER_OTH,N_GE1,NR,EA20	177329282 	177387056 	173421304 	140467249 	150947339 	159668586 	168816056 	168087971 	140537594 	166360156 	181364133 	160795518 
A,DOM,PER_OTH,N_GE1,NR,EE	: u	29506 u	69325 u	265521 	211439 	345522 	274617 	292545 	185765 u	223838 u	196866 	282133 
A,DOM,PER_OTH,N_GE1,NR,EL	2274216 	1393783 	2942125 	1734027 	1736073 	2003267 	1795416 	1320178 	1848797 	1765498 	1837594 	1415674 
A,DOM,PER_OTH,N_GE1,NR,ES	51675324 	49951348 	47482581 	34130177 b	33023695 	28261953 	27219985 	31281046 	25240487 	35056579 	35683248 	29977358 
A,DOM,PER_OTH,N_GE1,NR,EU27_2020	218263876 e	213742009 e	207161821 	174483789 	192602923 	197680640 	204212697 	205664558 	173993815 	204732676 	228195351 	208264344 e
A,DOM,PER_OTH,N_GE1,NR,FI	3490878 b	3263816 	3020912 	3593023 	3602903 	4423907 	3840263 	4251918 	6974917 	6529415 	6574552 	5336321 
A,DOM,PER_OTH,N_GE1,NR,FR	67464339 	69824655 	66382509 	59185441 	56816803 	66120484 	71803833 	62829599 	70308072 	81435151 	79704261 	59974404 
A,DOM,PER_OTH,N_GE1,NR,HR	3182510 	4388316 	3431089 	2449927 	1906707 	1372236 	1398813 	1716857 	1002508 	1136051 	837802 	1509886 
A,DOM,PER_OTH,N_GE1,NR,HU	396448 	262258 	475172 	132333 	65992 	: u	: 	76217 u	: u	: u	41467 u	115790 u
A,DOM,PER_OTH,N_GE1,NR,IE	2623860 	2100121 	2766749 	2236934 	2161568 	2804055 	2811815 	3034698 	1891647 	1396299 	3172164 	2185239 
A,DOM,PER_OTH,N_GE1,NR,IT	6622275 	4599758 	4720326 b	4226810 	5988569 	5374515 	6062464 	7699462 	3497725 	2632847 u	4053064 	3276209 
A,DOM,PER_OTH,N_GE1,NR,LT	1649179 	1687962 	1642788 	1594456 	1539874 	1535541 	1561760 	1659212 	1146997 	1420003 	1525944 	1570917 
A,DOM,PER_OTH,N_GE1,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	22634 u	107767 u	145939 u	189818 u
A,DOM,PER_OTH,N_GE1,NR,LV	970326 	818613 	1453233 	414428 	300495 u	670405 	582319 	773806 	510910 	1210756 	1222757 	629426 
A,DOM,PER_OTH,N_GE1,NR,ME	: 	: 	: 	: 	307070 	201204 	: 	: 	: 	: 	: 	: 
A,DOM,PER_OTH,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	51588 u	: u	: u	: 	: 
A,DOM,PER_OTH,N_GE1,NR,MT	: u	: u	: u	10766 u	: u	12200 u	5669 u	11932 u	101979 u	26315 	18846 u	21736 u
A,DOM,PER_OTH,N_GE1,NR,NL	491576 bu	652633 u	392790 u	263933 u	263838 u	1742951 	1322529 	1189876 	481054 	4092409 	9976057 	9669493 
A,DOM,PER_OTH,N_GE1,NR,NO	: 	5812195 	5520985 	5237031 	4576766 	6201695 	8185842 	: 	: 	7886967 	6976633 	7251975 
A,DOM,PER_OTH,N_GE1,NR,PL	25692117 	22459577 	19669332 b	19464382 	24967599 	25402989 	26080554 	24902813 	12867783 	17386766 	23394167 	22046980 
A,DOM,PER_OTH,N_GE1,NR,PT	3075835 	2987595 	2736484 	3287252 	2300383 	2805248 	2433461 	3164327 	3363874 	3503624 	3408140 	3802424 
A,DOM,PER_OTH,N_GE1,NR,RO	549909 	792363 	904809 	1078835 	1133110 	1178229 	1031101 	1305072 	363395 	565856 	712434 	872984 
A,DOM,PER_OTH,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	217979 u	: 	: 	: 	: 	: 
A,DOM,PER_OTH,N_GE1,NR,SE	: 	: 	7617192 	8416700 	10756019 	3634874 	2453984 	3470291 	16249208 	17194007 	16625834 	: 
A,DOM,PER_OTH,N_GE1,NR,SI	462287 	399282 	262393 	327510 	311220 	341067 	450151 	525571 	217182 u	264866 	284921 	420788 
A,DOM,PER_OTH,N_GE1,NR,SK	4481671 	1959187 b	3148141 	3312200 u	3461055 	3952175 	4225103 	5874979 	2329217 	2633877 	4945953 	5911351 
A,DOM,PER_OTH,N_GE1,NR,UK	9119745 	8652284 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DOM,PER_OTH,N_GE4,NR,AL	: 	: 	: 	: 	: 	1086818 	: 	533272 	471584 	: 	: 	: 
A,DOM,PER_OTH,N_GE4,NR,AT	1923492 	2774733 	1910773 	2018631 	2385978 	2161770 	3832798 	1969829 	1546677 	2255848 	2649114 	3836265 
A,DOM,PER_OTH,N_GE4,NR,BE	: u	: u	: u	: u	: u	: u	: u	487371 u	: u	698779 u	: u	302914 u
A,DOM,PER_OTH,N_GE4,NR,BG	696055 b	593973 	874297 	684193 	673295 	745368 	696519 	773956 	298487 u	358875 u	680118 	890609 
A,DOM,PER_OTH,N_GE4,NR,CH	1474978 u	2900112 	1386424 u	1585636 u	2228065 u	3428933 	863273 u	1976330 u	870368 u	1124764 u	1123317 u	: 
A,DOM,PER_OTH,N_GE4,NR,CY	: u	: u	: u	37540 u	52767 	86176 u	80977 u	116800 	213562 u	94062 u	: u	116508 u
A,DOM,PER_OTH,N_GE4,NR,CZ	5215185 	3570859 	3449722 	3476260 	3385168 	5005183 	3373023 	4432656 	1273070 u	1929055 	3439512 	4373449 
A,DOM,PER_OTH,N_GE4,NR,DE	21372993 	21396007 	25578315 	14427316 	29810175 	30371035 	30897517 	30882189 	16195413 	15017844 	17445458 	21275156 
A,DOM,PER_OTH,N_GE4,NR,DK	: u	: u	: u	: u	: u	526341 u	654381 u	833352 u	1540368 u	: u	: u	798566 u
A,DOM,PER_OTH,N_GE4,NR,EA20	146846356 	144891772 	145480150 	105969293 	121569777 	125190044 	127114156 	124398275 	109888261 	123235131 	127055222 	112135914 
A,DOM,PER_OTH,N_GE4,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,DOM,PER_OTH,N_GE4,NR,EL	1785171 	1080897 	2540432 	1429167 	1459246 	1629465 	1415924 	975710 	1630257 	1528853 	1428751 	1091636 
A,DOM,PER_OTH,N_GE4,NR,ES	46879275 	45680584 	44230156 	23023276 b	22943097 	19213325 	17504020 	20746375 	19669030 	26039424 	24792372 	19754114 
A,DOM,PER_OTH,N_GE4,NR,EU27_2020	179195842 e	174207004 e	172537610 	132696835 	154781432 	157106542 	156774382 	155241296 	133233642 	151684529 	162269144 	147822773 e
A,DOM,PER_OTH,N_GE4,NR,FI	1484558 b	1349883 	1202413 	1641645 	1662284 	2115117 	1755826 	1828874 	5030850 	4367957 	4213751 	3438911 
A,DOM,PER_OTH,N_GE4,NR,FR	56493018 	58536022 	55648362 	49993607 	48691180 	54309158 	56125288 	47238068 	54257232 	59123815 	55918902 	42914641 
A,DOM,PER_OTH,N_GE4,NR,HR	2043311 	3154894 	2428369 	1703197 	1368305 	987477 	1041793 	1296542 	614526 	709715 	613911 u	1365758 u
A,DOM,PER_OTH,N_GE4,NR,HU	260446 	171680 	333378 	: u	: u	: u	: 	: u	: u	: u	: u	99723 u
A,DOM,PER_OTH,N_GE4,NR,IE	1455075 	920605 	1333351 	946027 	878620 	1450727 	1325808 	1554950 	1175762 	925682 	1506530 	847170 u
A,DOM,PER_OTH,N_GE4,NR,IT	4860251 	3277794 	3052444 bu	2857156 u	5299991 u	3781022 u	4494150 u	6670172 u	2652759 u	2176242 u	3310372 u	2088607 u
A,DOM,PER_OTH,N_GE4,NR,LT	1091585 	1121786 	1115924 	1098319 	1008817 	1008076 	1084458 	1121417 	702486 	808776 	789679 	818494 
A,DOM,PER_OTH,N_GE4,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,DOM,PER_OTH,N_GE4,NR,LV	583399 u	559173 u	1213476 u	: u	: u	542313 u	445210 u	584431 u	421106 u	1079362 	1055320 	443744 u
A,DOM,PER_OTH,N_GE4,NR,ME	: 	: 	: 	: 	212672 u	160115 u	: 	: 	: 	: 	: 	: 
A,DOM,PER_OTH,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 
A,DOM,PER_OTH,N_GE4,NR,MT	: 	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,DOM,PER_OTH,N_GE4,NR,NL	314128 bu	: u	: u	: u	: u	1140696 	805016 u	762930 	316776 u	3131784 	5887643 	5248402 
A,DOM,PER_OTH,N_GE4,NR,NO	: 	3026566 	2252401 	2420068 	1799252 	2734524 	2537992 	: 	: 	4841302 	2870895 	3396605 
A,DOM,PER_OTH,N_GE4,NR,PL	21153091 	19830352 	17250960 b	17071995 	21779712 	22627063 	23343338 	22321190 	11529922 	15833968 	21118916 	19780251 
A,DOM,PER_OTH,N_GE4,NR,PT	2212386 	2295305 	1876071 	2565516 	1556769 	2101871 	1595082 	2051750 	2568782 	2649105 	2369657 	2766986 
A,DOM,PER_OTH,N_GE4,NR,RO	116703 u	211354 u	211756 u	152332 u	239878 u	372028 u	286656 u	257606 u	: u	: u	170088 u	105675 u
A,DOM,PER_OTH,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,DOM,PER_OTH,N_GE4,NR,SE	: 	: 	4832043 	5221011 	7070208 	2615030 	1306310 	2165052 	8621573 	9943322 	9223422 	: 
A,DOM,PER_OTH,N_GE4,NR,SI	375850 	325558 	192009 u	249540 u	260795 u	275816 u	309375 u	384179 u	: u	191852 u	217783 u	305910 u
A,DOM,PER_OTH,N_GE4,NR,SK	3760443 	1642370 bu	2792241 u	3160273 u	3294254 u	3719041 	3960538 	5606134 	2207278 	2179257 	4269386 	5261330 
A,DOM,PER_OTH,N_GE4,NR,UK	4733156 	4259398 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DOM,PER_VFR,N1-3,NR,AL	: 	: 	: 	: 	: 	2770073 	: 	3130280 	1378637 	: 	: 	: 
A,DOM,PER_VFR,N1-3,NR,AT	3075553 	2907387 	3989911 	3340514 	3843735 	3760934 	4690613 	5224188 	4657209 	4909988 	6304025 	5476396 
A,DOM,PER_VFR,N1-3,NR,BE	223323 u	324275 	252036 	450136 	394400 	434897 b	533135 	636337 	497462 	693750 	799170 	865602 
A,DOM,PER_VFR,N1-3,NR,BG	2003898 b	1959774 	1984700 	1350564 	1667588 	2934920 	2552098 	2206859 	1063417 	1481789 	1449664 	1672423 
A,DOM,PER_VFR,N1-3,NR,CH	1619158 	2308835 	1865998 	2224219 	1610338 	2025540 	1503148 	1540753 	1777812 	1486656 	1701235 	: 
A,DOM,PER_VFR,N1-3,NR,CY	182838 b	189042 	273000 	331203 	322594 	324303 	193519 	243374 	274272 	172530 	285465 	259014 
A,DOM,PER_VFR,N1-3,NR,CZ	15849381 	16352576 	18807639 	16345590 	16877080 	18822147 	16008037 	15842811 	10896676 	12053261 	14752819 	11588845 
A,DOM,PER_VFR,N1-3,NR,DE	96626372 	97628401 	96204792 	104451973 	99685915 	93498291 	86682891 	88681622 	70088516 	86670257 	72228693 	80856921 
A,DOM,PER_VFR,N1-3,NR,DK	19545338 	20240231 b	20564257 	20076982 	18158642 	9654822 	6599074 	10751381 	10203497 	7169194 	7321121 	6878672 
A,DOM,PER_VFR,N1-3,NR,EA20	355417803 	353443195 	347009922 	353548347 	350674864 	353891207 	336099103 	333197400 	236852773 	310627949 	311179736 	322018349 
A,DOM,PER_VFR,N1-3,NR,EE	1317390 	1301862 	2147816 	1905056 	2174210 	1978288 	2755086 	1875690 	1022473 	917218 	1129610 	1445251 
A,DOM,PER_VFR,N1-3,NR,EL	1778911 	683873 	1165387 	956021 	897302 	977751 	905858 	794502 	598032 	635989 	895227 	789749 
A,DOM,PER_VFR,N1-3,NR,ES	60777286 	63189415 	58520785 	74056670 b	77040964 	75581798 	74501485 	69454022 	40386808 	57681837 	63008659 	64868674 
A,DOM,PER_VFR,N1-3,NR,EU27_2020	450906250 e	446561914 e	451827613 	455369538 	451293522 	460328165 	438053941 	439991419 	324117839 	408149722 	421804457 	432999830 e
A,DOM,PER_VFR,N1-3,NR,FI	22029495 b	21304210 	20342670 	20797213 	20395342 	21287309 	19020019 	20003170 	11253104 	17406539 	14364470 	12377433 
A,DOM,PER_VFR,N1-3,NR,FR	120288036 	117771885 	116949794 	103715663 	101263684 	106986685 	97796681 	98785698 	79230944 	107030073 	112434582 	114757995 
A,DOM,PER_VFR,N1-3,NR,HR	2419612 	2430857 	2592300 	1593802 	1002970 	802228 	992734 	1296492 	1073525 	1082380 	1065775 	1249900 
A,DOM,PER_VFR,N1-3,NR,HU	10598075 	8979867 	9795604 	9642188 	8589028 	8062271 	7909115 	7520768 	3834555 	4902273 	5266794 	5389745 
A,DOM,PER_VFR,N1-3,NR,IE	2946023 	3052068 	3138501 	3014797 	3267886 	3326976 	4128320 	4168186 	2626333 	1879084 	5027303 	5788127 
A,DOM,PER_VFR,N1-3,NR,IT	13666584 	13468720 	13016297 b	10685341 	12674704 	13402867 	13231430 	11835558 	6188212 	6207620 	9297755 	6995252 
A,DOM,PER_VFR,N1-3,NR,LT	1569696 	1457803 	1657988 	1610412 	1406863 	1506158 	1474087 	1405592 	1111848 	1321621 	1408188 	1708426 
A,DOM,PER_VFR,N1-3,NR,LU	28323 	36645 	10529 u	: u	: u	: u	20973 u	14623 u	37975 	59528 	68666 	78755 
A,DOM,PER_VFR,N1-3,NR,LV	2738290 	2660072 	2452426 	2308625 	2413587 	2538368 	2010738 	2245435 	835606 	1322842 	2129037 	2224902 
A,DOM,PER_VFR,N1-3,NR,ME	: 	: 	: 	: 	456554 	517178 	: 	: 	: 	: 	: 	: 
A,DOM,PER_VFR,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	40865 	63278 	31461 	: 	: 
